sku,filename,human_classification,allowed_to_change,sha256_before
WW647,WW647.png,true failure,True,1fac509cef9604433501cc666fe83b9504a24cb0aa1ca66dd17aa28b3c8b420d
W1635,W1635.png,acceptable variation,False,578385b448e38c695444224aed89c5f91a673c26b88a350875c27113abd4dc00
W274,W274.png,acceptable variation,False,c6f3fc7bf6ca6d4e1e1027d3a3d989476d19741e25b5604d579de820fe438eff
W2282,W2282.png,acceptable variation,False,b37dd71257d9d87c30891ca90474aeeac24c422a823713875ac0b9dd8dc87ed1
WW588,WW588.png,true failure,True,33d8075be7f83bc4e65f6e0269e3e742b6af0b16b3c73ec3813a3b0668be4a2a
WL67,WL67.png,acceptable variation,False,d72686285f164a07e2f2c6446a271ed87eee6e61c63f120fbd664391c6345db8
CRT127.407.11.081.00,CRT127.407.11.081.00.png,approved,False,e4966545453db731b6c5acc9f0f3453d7d6d51100b3310e3078ecc42fd0edd9c
W1277,W1277.png,true failure,True,ac45d04f30beba848df1265a23ffaf4156536f814338ebbfb21698298ab02d01
WWNH24614330,WWNH24614330.png,acceptable variation,False,9671a4a086bb46d646f9b07228adb8638cdc939fb5022667ba60e8e9c6dc2b10
CRH64615735,CRH64615735.png,approved,False,8eaef541555d16124cf668ea771ad7658d28eae6ce9619268ba7577777596e18
WWNL3.410.4.93.0,WWNL3.410.4.93.0.png,approved,False,133c71829091fddb996f647f6b1d97dd8aa4872679efcf2a75600bf38c2c5e47
WWN01 733 7720 4057-07 5 21 02,WWN01 733 7720 4057-07 5 21 02.png,true failure,True,0e26a9f2489796819bb502a7e39c7a68ca0576da92aaa733da24e8b8f1af5fb4
WWNL3.810.4.03.2,WWNL3.810.4.03.2.png,approved,False,43bf9caf06915a9fbf9b7a44a94590a9714a97a2ef9e60b764d5b69b97364c7f
WWNL3.410.4.63.2,WWNL3.410.4.63.2.png,approved,False,7b0b7d60a22ad7efedbf71cfe425081dccd5a540282d5f5c9491e75034c1568c
WWN01 733 7747 4055-07 5 17 45,WWN01 733 7747 4055-07 5 17 45.png,approved,False,8d48a5cd954f501567f57cdaa82556d726be129f54d9934bced094a5464bbe79
WWN01 733 7720 4057-07 5 21 45,WWN01 733 7720 4057-07 5 21 45.png,acceptable variation,False,8f5f16bf4715ff1f0ee5e23398086c74956f41db24925c8982e12b88dd0682c5
WWN10683,WWN10683.png,approved,False,e9336c96adfab9681816a369ef74d5dfacf459266723594bfbdc86ad41b191d1
W1302,W1302.png,acceptable variation,False,38b1f4718c3f202f3906b3f4e89561a19c0dd473a4bb5d348e77a6953834eecd
W1357,W1357.png,true failure,True,5e214d77fe1ecd2b179b380c7bde4f78a8890857bd1f6f42144ab633bac27ca7
WL22,WL22.png,acceptable variation,False,a9e19b5a8130e711dc9df363656002b493a1d118f486b7b0afe21b1fc5a4338b
WWNR27072012,WWNR27072012.png,acceptable variation,False,f1cd5bbbdd1acb18a320530e9c423a97339649553c600ee0d9b2f491ae1244bc
W1327,W1327.png,true failure,True,144c74700d7d1c71d263cb7d1f50f5d758a22f782524d91a34af86b69c4afd6e
W1545,W1545.png,acceptable variation,False,1569780511225466d3fbc27724b2a3e10c6499b01d8a1614d91fc1592cbeef1d
W1514,W1514.png,true failure,True,292c34a969f3254d67c7231accafe8428427e2dc63e4577d4db811c7d8be2806
W1338,W1338.png,acceptable variation,False,fca3a6595ac49ccc619361568d78eb7a1bef273a6b3a80bcda6e98ea3d5da865
W2196,W2196.png,acceptable variation,False,37a17e7ce95d090b4322fd8ab80c3648d1638846d738225ce14b7c5fe76e08a6
WL25,WL25.png,acceptable variation,False,e099ccbc2f6e44b6cab3d6c623121e8e0d4ff842d7b70fd16000aa5c72873316
W1328,W1328.png,true failure,True,52bcce262609024773febeeb76e34140562ee6815a6ef244d7577d6dea3ccdb1
WWNR32259153,WWNR32259153.png,approved,False,2ebcde483b4de2519655f34cd0e961d6a2d04a460046baba42e821532074524a
CRRE-AV0B08L00B,CRRE-AV0B08L00B.png,approved,False,cd491558d9deba30389fc3be197cf81c4b5052f3e94fe4a4ba508036bf870e20
WWNL5.258.4.87.6,WWNL5.258.4.87.6.png,acceptable variation,False,2b5c6f38e598bdb4082153451ecf970725ea108ecc440187f34e91b6591be303
W1713,W1713.png,acceptable variation,False,f3a99fb71bd892a9c8c22b10eefb20ae9f7a253a6b0e7f71e76fb8275bcad477
WWN01 733 7770 4150-SET,WWN01 733 7770 4150-SET.png,true failure,True,4dd82572ca3a4ad3f9cf8562189d2bdb6bc15ec0b0eedba105f39b8171d97aa6
CRT120.607.17.441.00,CRT120.607.17.441.00.png,acceptable variation,False,9e2df618b381a75fbe628b4b56a87b12b5c0c7f0eae777ab5a2f41fbf9fe9e57
WWN01 733 7732 4135-07 5 21 10FC,WWN01 733 7732 4135-07 5 21 10FC.png,true failure,True,a5ac308f3f4ee15e686d8c337a8f8741a08c865927c3566e46af80aa861c8a03
WWN01 733 7732 4157-07 5 21 10FC,WWN01 733 7732 4157-07 5 21 10FC.png,true failure,True,8b5a776c6492aee89a93697cd40eefae9a9de093d810e6f8c198f402080bc810
WWNL2.822.4.56.2,WWNL2.822.4.56.2.png,approved,False,150aa00a647ff41f018cf2fc67eaf19059fdcf23a03d2c46597f7acf5edf7900
W1276,W1276.png,true failure,True,53d9917b3fc2d9b435e3b866c9c721638faceb6d3c0898668fc35d42d5e19f8a
WWNR12161253,WWNR12161253.png,acceptable variation,False,5dee8d3f1ed7efce6b543ddfe9d1cb395d4b446b5648f02c120d9989a9469e11
WL74,WL74.png,acceptable variation,False,27b69de2803747ece85bb768f11cb6b906795baf2b0ecfbd1dfa5a11c16f51d0
W2211,W2211.png,acceptable variation,False,438ff8cfc7af6ec5a3e5231a98c048e6e7c7e8965d22cc81b5deb8bb2916eed3
W1428,W1428.png,acceptable variation,False,4a45b4677f1b95f0e3bc4524a6980c7cf89eaf2388994dbe36f9c1612a60ff77
W2168,W2168.png,acceptable variation,False,57ed3e661f665f4019ee4827478f4b370bd5903e87ed85b9bffd95669de03ad4
W1488,W1488.png,acceptable variation,False,093b956088d136c2918eac49103819623aa9afd9096fc30996dbad6991c1a80e
W1595,W1595.png,acceptable variation,False,1fd09bb18b6838c20e0ba586ac8fc850e630d04f820f7b65fb1373d25e17d964
WL48,WL48.png,acceptable variation,False,00a0d98cef307bc3231544554d45595f7faf1867c0616182e645317b330c945b
W1434,W1434.png,acceptable variation,False,03ffe70c3fe6625b48062b9fdeca1a33384906a416b3be2d86a6fcf713060287
W1548,W1548.png,acceptable variation,False,e784cbcb6056156d4205457aca67cc2f13972f768d36a5856e560310fbd9abbe
CRRF1526SKX009K2,CRRF1526SKX009K2.png,acceptable variation,False,f0d7b9c57d2275a2a5226345fc3cd81e13da7cdd591b4b3f217df3caf03c92b7
CRRF540SKX007K2,CRRF540SKX007K2.png,approved,False,08c0c8011f322c0d1ce363a7aca5ed5f53f36eff9c2f82c24d372c44f126d7c5
CRU1091,CRU1091.png,approved,False,11d93e87493beaf5195f47eac154ecc5160454eebf55f28779cd3350adcd53e4
CRH77912335,CRH77912335.png,acceptable variation,False,f1a1ba19762c8fc977f0d473d1d32b6a8d9d5c983a5d239b0daf816f284808a4
CRSKX009K2,CRSKX009K2.png,approved,False,bb93cf9fe249f8012cc1b8607fe1edd35a6c35b5af01ce75a988c652a8bf7209
WWN01 733 7770 4155-07 8 18 05P,WWN01 733 7770 4155-07 8 18 05P.png,acceptable variation,False,0ff1bdd9d7d40a39580b9cd79e6d10fef61232a85421ea7a2f2820a6cf4c7963
WWN01 733 7707 4357-07 5 20 45,WWN01 733 7707 4357-07 5 20 45.png,true failure,True,cb5f9f63419f0d762a24f158234e9029f7a358c77e419a1ddf980c87c884be6a
WWN01 733 7770 4158-07 8 18 05P,WWN01 733 7770 4158-07 8 18 05P.png,approved,False,45b5b4eb65dc635ae696b394279d6a633d6dfde7a437a5a46f444659470c7e84
W1435,W1435.png,acceptable variation,False,1948dc092bde7459568d43c67eabab0a0cdad1d5b781a31cffa529082891ebe1
WL23,WL23.png,true failure,True,1d833e67e765b577b7e5b34f7f2e86f5d9772b9693408478e6e4c7a320b0da6c
CRXS.3101,CRXS.3101.png,acceptable variation,False,2072333d619120e377940f258b10122691d2a0b01133583c1b87a32fa1efb50c
WWNL4.826.4.52.0,WWNL4.826.4.52.0.png,approved,False,23d62101028315e136931ce75bb9f03964978ab766de6429c8b991dc199471b4
CR799.10.131.10,CR799.10.131.10.png,approved,False,aeffaf665fdd43abf32b7d792fe711b5c70d44306066c2581c1b481f182511da
CR799.10.101.10,CR799.10.101.10.png,acceptable variation,False,78f53d9d7e4fe910fe0ffcd2607ccbc95b0449c4e09528c5af03e4ca17ea04e3
CR799.10.351.10,CR799.10.351.10.png,approved,False,12d47cdeec52a1d8c5fe6a7d08545e61b59776b3009babb463ec2daf2d994717
CR799.10.241.10,CR799.10.241.10.png,approved,False,3a4701a29ec107caf5e097a16f3b8a0de37cab48dc5041255eefb8b6bb11fe58
W243,W243.png,true failure,True,750fd26d7a90bd2d9852bc7532b45f30de88578df0bd7c36a33a1419e2afcc44
WWNL3.782.3.06.7,WWNL3.782.3.06.7.png,approved,False,f9c9dba86c133dfad8eec92859fc505c030370ce32b51b1f64acb7b20ab3130e
WW941,WW941.png,acceptable variation,False,86f2609cbbd9c3741b2d24e97820eee105d09fbf4a1c8fa240747e077a39feb5
W2281,W2281.png,true failure,True,8436fd5389516ec359bf7fbcdb851946ee91683c014bf4fe690614cc02c4f822
W248,W248.png,true failure,True,f38fe148dd607002fbcf68cbeb6a808bad32e66b74c57906c32aeed5e3996024
WWN2280-PC5-80001,WWN2280-PC5-80001.png,acceptable variation,False,d98e0c205866671c5fb588339a91e734cf20cd183929080edc56685168d0d432
CRT120.607.11.041.00,CRT120.607.11.041.00.png,acceptable variation,False,a21615169979cf4ac3bf4fed07d90255d6ce923b624cec08c8715307346d1b02
WWNL2.821.4.96.4,WWNL2.821.4.96.4.png,approved,False,ad47ca9b7be73c0da8af04b5389c7472a89c6a5a965dbd32917c0b11bf0df965
WWNL2.820.4.96.6,WWNL2.820.4.96.6.png,approved,False,4496238db9324049068a01535f8b1221f5a591cc93ac7c2a414cf88ea4de1d0a
WWNM026.629.37.291.00,WWNM026.629.37.291.00.png,approved,False,d77af69da0c699409c409e322ba7ada34318cbf37fc2ac4f73739d50354de5ea
CRAV0106-01L,CRAV0106-01L.png,acceptable variation,False,9f721dfa6a3cd7543446fc1ef9b5a232cfc2e861c41c6ba28351f724a60fe981
WWNH82565930,WWNH82565930.png,true failure,True,3f63e57cf819771f4e5393afb5b83e11d88b48108a97517595452955d9565e9c
WWNR30021152,WWNR30021152.png,acceptable variation,False,a694808f2831045d211016f4d0d3e7bb01ff5b2ebcdcaf6059294a3e243d656c
W1270,W1270.png,true failure,True,b91402db1a4984d2568f2388fbdf5c46ada5b79d78488f939812982689b24726
W1681,W1681.png,acceptable variation,False,61f2ed13f7162426ab0ca47bc965a371e43da2d32670ab86718e1880749486d6
CR799.10.201.32,CR799.10.201.32.png,acceptable variation,False,3099e0354c229114e7987af4d87a63e31096081d855a10634335e879187c1186
CR98A325,CR98A325.png,acceptable variation,False,c60b8989ff989b1b3ad3abcd064ce48bfa9c581072f254517f307419b0700552
WWNR12413314,WWNR12413314.png,acceptable variation,False,b84dcebccd67e3d72d139f9ebb4134d5d4250378937100b0ec3446e3b469eefd
WWNL8.115.4.87.6,WWNL8.115.4.87.6.png,acceptable variation,False,cad8f38f69eadc4ddad9c8d28eec474d08dde431adc967766bcb5383c242fb2e
WWNL5.755.4.87.6,WWNL5.755.4.87.6.png,acceptable variation,False,02ebe608ceeb84d74b355202ec2b180adce1f991795ae132df4f3b0b518d99bd
WWNL3.370.3.87.6,WWNL3.370.3.87.6.png,acceptable variation,False,ed7e23f093bd2e0a24d552f9f5f980f795da1ac019ea129310099ead788194cd
WWNL5.255.4.75.2,WWNL5.255.4.75.2.png,acceptable variation,False,4df42ad4374e73b01c7fdbc2db557281ba62c62b04df8d0249cbba0e4c3edd29
WWNMWW06G000045,WWNMWW06G000045.png,acceptable variation,False,274b62d83995fb33c76288c4b67c97ddfd246fd64f244ae2cf95894a310bb9ef
WWNR48903153,WWNR48903153.png,acceptable variation,False,d01fd346bcc13db832a617686e4e06be683d28f2ffbf59f752e5bd7bd60ca259
WWNR12160253,WWNR12160253.png,acceptable variation,False,ac36dbcdc689b5ee5391f1b20725638eb3b2da6d0a1d029d888933f6f615d691
WW701,WW701.png,true failure,True,b5e9749f534f59ba83e8d4da41a19a8a4da80a4f02ef06d201044d8cd60b1ec1
WW519,WW519.png,true failure,True,6a73f6f3a92fc4b83632513c612098eb2f0c8745a53308c0ae192b95d1ecf492
WW758,WW758.png,acceptable variation,False,473e6eadf2807f8ba991996f082c8f1e20ff613371239475f3372adc4ffa5f9c
WW335,WW335.png,true failure,True,f9e25c5314c66231ae2d8726825769c56052e4756736874245dd226903908adf
W1379,W1379.png,true failure,True,8e6f14319cf8fdab2165d12e8d09efbda1db2a6294e0f3082b5197c90d6266a6
W1508,W1508.png,acceptable variation,False,199525f1377108bb184e36fb8345d95e8d0e34b648906aa985865579de65e672
W1474,W1474.png,acceptable variation,False,56faf79f9d5576cb3f6773179958fb9c08b04bdca8d85469ad1266b73108bd0b
WWNMWW06A000778,WWNMWW06A000778.png,acceptable variation,False,1bc7195a41aa25b95d6a355a13955c8af4208d551ec4be0718df52b8dfd88d3a
W1547,W1547.png,acceptable variation,False,dffa77d1fa8705d1ce115f47cff25d25935748391c7a0f456c26866c39c1fc9c
W1279,W1279.png,true failure,True,c3a8de259bdd165ff9f2de619846d6e11b70a4a8b31c6662901831a16fdb8458
W2161,W2161.png,acceptable variation,False,d0d95fb9769fc8705c3417853530c0b8e77fc2ad01ba1bd5a2935b18b9570754
W2162,W2162.png,acceptable variation,False,cd2bc5b46929a208b5300660444df5f382febde19502cd3f820b57b24ed911ba
W249,W249.png,true failure,True,023336e46ad44271ab44ed7c66eb43abcba55b5bf71fdcaef7d749b6a738884b
W236,W236.png,true failure,True,e67af66b3a7e290e422c082c426cac37e04ab8a0c128c1a22a092811816fc260
CRNB6044-54L,CRNB6044-54L.png,acceptable variation,False,796cdffb33da9f3f9f09d18356ea954f27d18207e270b0521cc7a548c43db425
CRSFK001J1,CRSFK001J1.png,approved,False,965d6ca80310fc195b6b071fb73442add82795103a3790b78f2a6f07c6a4c73e
CRH64615135,CRH64615135.png,approved,False,a3565f73fca806b92e01c46d0832e77ee50c5074775908cc94ecce691aaf206b
CRH70605732,CRH70605732.png,true failure,True,b192f8a5586e3a4b6580be25b41accc6186c85f73159cf9020d6daf2da82bda9
CRNB6025-59H,CRNB6025-59H.png,approved,False,8ef799cfaf2733c6ede4553ab65175f1b5e8214fe24fae9da967d97cdcae41c5
CRINV47900,CRINV47900.png,acceptable variation,False,1444b4a7f8f826403636954f70a92284957371d51bc5c00a20c10df839391d8b
CRH70545140,CRH70545140.png,approved,False,a1b05da428aee9e22d85dc3da107c43863e432a6aea8a7e391f42b454e6f5164
CRXS.3862,CRXS.3862.png,approved,False,5e24d7a675399a4dc35d4c34be68c782d6f66cd4d8cfcd0869aa2646a23fbf14
CRXS.3875,CRXS.3875.png,acceptable variation,False,df95e09e819014f7bc14b0d9c88cf94021cbd4fbe305940802ac34064d7da495
CRXS.3863,CRXS.3863.png,acceptable variation,False,3a9ca493a522a32c823686fc19504b9a29727492a9d324687b1f843870bf8aaa
WWNMWW06T000141,WWNMWW06T000141.png,acceptable variation,False,3c6a096b0dd80a9bb367f26341bc42bf804f436231a8d67c868ccef62a227246
W2212,W2212.png,acceptable variation,False,5984b1a0e8aa8b680ba6e4c4bd9576184ccc0154f23ec76f2ff6ed4b138e00ad
W1281,W1281.png,true failure,True,fd5b6ccc2ba3b8c3c79768e4d66041780aba6982c5f13b94cd4daf48cb74795c
W1475,W1475.png,acceptable variation,False,26694dc432deedce836b16d655c52a5c81520b138f74024d15371341ad848645
CRH82515130,CRH82515130.png,acceptable variation,False,26f1a8fe74b6ae083a0ca66cd739036c125c7fa0f98b7b946ad26ec0944319df
WWNR48903103,WWNR48903103.png,approved,False,be291c47b70c781ea03c75be9b7dedfe8e7b6518f57e30c23612bec38e51691f
WWNMWW33B000008,WWNMWW33B000008.png,acceptable variation,False,f6e8dbdb140eadf6445d899cdf340488961478c7d66f6c0e81422cdd468e4fcd
WWNT139.462.11.038.00,WWNT139.462.11.038.00.png,approved,False,2b41506d3709108397d756008679142351950fb71c4dadfeb61688c25d76c3df
W245,W245.png,true failure,True,28b49892c21feb8ba165bb23d42e13f949454218d8972015666f41754b055a33
W1530,W1530.png,acceptable variation,False,6e990733fe398bd3cbf356ddf8c0efd1471990b1e2147a9eb88e777fe8834e3c
WWN2925-PC5-45001,WWN2925-PC5-45001.png,approved,False,474eac804733be06ee420d57b60ad24c0bcbe7f22cfc0fa9b077d35afe19cf70
WWN01 733 7770 4157-07 8 18 05P,WWN01 733 7770 4157-07 8 18 05P.png,approved,False,538fc2fae5272bf92cfd8fbf7bdb61e5eb600caadba6b2f7bd3c4f10f54e2ab7
WWNM049.307.33.296.00,WWNM049.307.33.296.00.png,acceptable variation,False,995d8ec22899d2e4ba9b7f40e5d9dce75e41a3b3039471a7540190ae28adea05
WWNL4.330.4.11.2,WWNL4.330.4.11.2.png,approved,False,bd484dac3bfa6540f871367889d52505c28f6afcc3b19cb100533986d7f14e73
WWNL6.141.4.71.6,WWNL6.141.4.71.6.png,acceptable variation,False,caae4c482e103b884d4d5ea043ebe62e1d215c39ee69ba035e888a2e34dcbed0
W1632,W1632.png,approved,False,29cd26d00903807113d28078db1f2f1937aa8af40dd9c419315014d71d4520e1
W1619,W1619.png,acceptable variation,False,f374ce76382786bb59a1e8560fc55f65cdc81981a8e8bbbed88325c02e0f94d7
W1709,W1709.png,acceptable variation,False,65f11976a9d931960ee5b6821e21d089e0ae39dae364399981732a3f72fbb321
W1527,W1527.png,true failure,True,14cdab8a5631a962aa0d6a7451c111d7d5a93e83faae7b35897a1b1c06a49877
WWN10767,WWN10767.png,approved,False,1c17b19f25f8e82d7a904ecd474a647ffb35f2fd6c102404be644a6b3e186207
WWNL4.512.4.81.2,WWNL4.512.4.81.2.png,acceptable variation,False,6b26df4dffa51d188e2e622b8f11f2f2e590155a125ecd129db6da0f7301c41e
WWN10766,WWN10766.png,approved,False,445b06c6ce6fd965c11a580fff242f57730a124687fd9ccf22dfd29bc74082d6
WWNL4.812.4.11.2,WWNL4.812.4.11.2.png,approved,False,e9a6814e7ac042ac9a832f7fb61f52763f9567b2df455bed7b4db5f2b4f45d0e
WWNMWW06G000012,WWNMWW06G000012.png,acceptable variation,False,9df04b62ab68d8f4496b1809f8f07c56a3b4200a2e5e5a4d22b9b8d071a16048
WWNM038.431.11.061.00,WWNM038.431.11.061.00.png,approved,False,c02da0c386dbbcfecf9889dbc7a471368b51b1b7ceea966a3097ffc4db2bd1bf
WWNL3.370.4.87.6,WWNL3.370.4.87.6.png,acceptable variation,False,7b29bb4c54b18acd104d101000da8d633113cfc9456d841731dd99964361f8ad
WWNL2.387.0.87.6,WWNL2.387.0.87.6.png,acceptable variation,False,d255896e721c33fad0a2fff515f7c3712a9d2a719e645174b9b70f0988bbd71c
W1313,W1313.png,true failure,True,08509cab35d3c965cb58114a572c260eb19bd4961009058102b52d1143e87e45
W1683,W1683.png,acceptable variation,False,558fbd45bdd96d32542605c2985f2eaca0c0caf108d19eebc50b026cded8f26b
WWNH76719530,WWNH76719530.png,approved,False,46f8fd114a715f5ba7fe347e3a79a1cdc34816147be068633102070f3c4f6509
CRH70205140,CRH70205140.png,acceptable variation,False,2c8a7a2956dd672a418f0a15a86f501030b3ac10b807cda38b8f7bbfb8a96a9d
WWNL5.255.4.71.5,WWNL5.255.4.71.5.png,acceptable variation,False,7c90168d306d77d3c74c2e4fb11a61e80cb3295297bf0c27f6beecce1e81e3bb
WWNM0266291104100,WWNM0266291104100.png,approved,False,0b8b1f33a971236b61a3be824ef09beda6f368abcc11fa9c445378f28c35a97c
WWNL3.841.4.56.6,WWNL3.841.4.56.6.png,approved,False,1d05d26a44e23878b32d516874fcafa9493b80cbb50c76b0abfeae9564a5815f
W2238,W2238.png,acceptable variation,False,bd35d0305f436dde071312675553f6ac45d05426d20da38cf408bea5da72426d
W2283,W2283.png,true failure,True,b6a57c5762f50fd0ab7e72bacc4d9d4c44fcf848fb4dda210cf5d2d76c4c4f8a
WWNYA1264153,WWNYA1264153.png,acceptable variation,False,808408010159a5d5844c688f207b096fc567c92bbc2c969e19bc963c31ea0374
WWNR12160303,WWNR12160303.png,acceptable variation,False,30fcf0c47e1d6e431d039e466c0a90c4eaf89f4d98308597e57905625a0b690c
W2185,W2185.png,acceptable variation,False,53add7037abbe7f84e694f38b9f15277cae0d01fb74e24ee26ea63c4557fc573
W1427,W1427.png,true failure,True,3dcf81f16c1267b16ec25accea6cfa8161a4d181ad908a9bee17537f6d6a303f
WWNL4.827.4.92.2,WWNL4.827.4.92.2.png,acceptable variation,False,7ae19f1e91fa6c802731d544e084fa96ff014da5fa1b8cf6a28b84f7cf477971
W1580,W1580.png,approved,False,407dad368e474c044bbb612a4de64dc555c7899a0a6ac9179d19ed7f4523a0db
WL28,WL28.png,true failure,True,ba408558b4ef838608388293e6cec1f5f2574fef12ef465544cc4e5c5565d8c5
CRSFJ007P1,CRSFJ007P1.png,approved,False,3fc5555629c8a0b9c66708f7a62d761595193b28148d44add05870b15d2d4391
WW517,WW517.png,acceptable variation,False,933bd11afc629bfebda465a621daf4a14ac8b523980a924bf2895161333a4ede
WW828,WW828.png,acceptable variation,False,8936ac2c9d16cd090a92e62cb43cb3dfeaf21c6bd4ad76d4fda5ae0c767c458d
CRH76255810,CRH76255810.png,approved,False,c24082f0cae10a9a35b38fc7f0bb02b051c01b2e68610ef68114050d6e24ce3c
CRRE-AV0132L,CRRE-AV0132L.png,approved,False,1685d9cfeeb0cca78cb4d9d491f14fb39c4ed7e5c438fbc82871afd6f1774aac
WWNL4.709.4.88.6,WWNL4.709.4.88.6.png,acceptable variation,False,e748e41df7f9f659c76823476aa0f80605b5a42bafa06e64f9f3d0d8b5d46f3b
WL88,WL88.png,acceptable variation,False,30565169a7a9712a1ed6042459b64ba692bb09d425ca62c9748cdc668eab82d7
W2187,W2187.png,acceptable variation,False,4d9decf4c440b77bcb3e81df1f5b839430f6d212b9975ddbcab9cc310d77c53b
WWNSBR8A80.BT6261,WWNSBR8A80.BT6261.png,acceptable variation,False,f767d0d0920f92d778596f7138c5191ffb11d6c91e080ac2d897215b13de7a2b
WWN10382,WWN10382.png,approved,False,40e1b067f9f2a714131dd1e4cc3fed2cb0e6eae2d68a67563aab620478f13458
W1643,W1643.png,acceptable variation,False,241c542e44884d5c71b61e30b68ddea597d56c0f994f56a0719ed4242dd6276f
CRH24411142,CRH24411142.png,true failure,True,affc621bfa791a8d86a53dee1d738fd7d865924b7f3cce26aa2fcb6a61ae7f3a
CRH32215170,CRH32215170.png,acceptable variation,False,798c70bb4b2d0dfc19b7a101abea8f707a2bb345f0e9627152c57d0c32ce5b87
CRH82525160,CRH82525160.png,approved,False,3e809fda01effd00efe07f4fc35c59b120b2b756824549ce6723ed569ac1916c
CRH82505150,CRH82505150.png,approved,False,24699ac0929d2bcf145966e0bdea1a4f575edd628bea15b5ff20b03b47657067
CRH82505140,CRH82505140.png,acceptable variation,False,fbf8a7667de24c425340776a1fdcb8538fe0717467838f7b95c9aad6589a95fe
W1555,W1555.png,approved,False,cfb27f3c84d75e286f80fb061a5f9da3945fd0bdeac9f33cef113736d5e1c1f6
WWNM038.431.11.041.00,WWNM038.431.11.041.00.png,approved,False,9d22998ce6ee1322b1ed712140cd4107ce84da59b50a3a525550254dc66a752d
W1584,W1584.png,approved,False,31c1611a371cae3254fd6856d1c6bdf160dc946e7fde27b7732ac1f93fc3dc7c
W1612,W1612.png,acceptable variation,False,5eb458cc698221b3efeba193269b1a394ca58df599cd61230a6fd3681bde2686
W1685,W1685.png,acceptable variation,False,4e2aec9048b99ea255aeda292aeb4404a5c8e8f688b5fc64eac5fe621cd355bf
WWNM049.526.37.291.00,WWNM049.526.37.291.00.png,approved,False,f999cb5c18fc66c69583722c18477fc12d669bb166eab51368d9d1fd379e0b0e
W256,W256.png,true failure,True,ab9b79935b27ae4a5431b09d5ae4978117ca2e90f31ddbcb2e7ae1d15185658a
W1567,W1567.png,true failure,True,e9d5c7b6f3e3cc78a55c9b133baf2fc21b1e2c60dc0ba758cc61d10e051e4bdf
WWNH82555150,WWNH82555150.png,acceptable variation,False,de89ae2224f817adc05604dcc92a7ba28d6d3728c88fc18220c7ee1fa06512e0
W2242,W2242.png,acceptable variation,False,731cdb6b49a9774cb996989b0520f825ab87d62b073ea83c31f05072f544e39f
W2243,W2243.png,acceptable variation,False,92493782773299769cc282998871d15e4adace5b5a045b75ada83707f4fa59ba
W1633,W1633.png,acceptable variation,False,9847730e3043627cad87b773fe04edd504222520fa5774b2edc0e4359fadaa6d
CRH70205830,CRH70205830.png,approved,False,a4c5133bb1852f54c3752afda62a1e89d419335263b4aa25fd1df018d5bee083
WWNL5.767.4.73.0,WWNL5.767.4.73.0.png,acceptable variation,False,85196e195c472a51009c00776cfbd4899c73550ae21827c203d09c09c7d07aae
WWNM031.631.33.061.00,WWNM031.631.33.061.00.png,approved,False,67b9a3b953ff4ccb7b3aaef6f4460e56c9906a92e5a73336a7c0708c5cb8d854
W1537,W1537.png,approved,False,4039841c8d5a83f7607b20488099048722473a377fd9bb291373092308c355ae
W1429,W1429.png,acceptable variation,False,f1abfc54896cac8cac2d9189681026bb3596e283a2948f52171651b654245594
CRU886,CRU886.png,acceptable variation,False,60a862ae0c27eca0d97426feaecdeaa9b68cf7ddc64cbdea2ee573832287ff6b
CRGWG-2000-1A1,CRGWG-2000-1A1.png,acceptable variation,False,e4999679fd4ec4239aebb221d177832ede6163540e82c9a892b2756a70f3a9ec
